Destinations,E06000001,E06000002,E06000003,E06000004,E06000005,E06000006,E06000007,E06000008,E06000009,E06000010,E06000011,E06000012,E06000013,E06000014,E06000015,E06000016,E06000017,E06000018,E06000019,E06000020,E06000021,E06000022,E06000023,E06000024,E06000025,E06000026,E06000027,E06000058,E06000030,E06000031,E06000032,E06000033,E06000034,E06000035,E06000036,E06000037,E06000038,E06000039,E06000040,E06000041,E06000042,E06000043,E06000044,E06000045,E06000046,E06000047,E06000049,E06000050,E06000051,E06000052,E06000053,E06000054,E06000055,E06000056,E06000057,E06000060,E07000008,E07000009,E07000010,E07000011,E07000012,E07000026,E07000027,E07000028,E07000029,E07000030,E07000031,E07000032,E07000033,E07000034,E07000035,E07000036,E07000037,E07000038,E07000039,E07000040,E07000041,E07000042,E07000043,E07000044,E07000045,E07000046,E07000047,E06000059,E07000061,E07000062,E07000063,E07000064,E07000065,E07000066,E07000067,E07000068,E07000069,E07000070,E07000071,E07000072,E07000073,E07000074,E07000075,E07000076,E07000077,E07000078,E07000079,E07000080,E07000081,E07000082,E07000083,E07000084,E07000085,E07000086,E07000087,E07000088,E07000089,E07000090,E07000091,E07000092,E07000093,E07000094,E07000095,E07000096,E07000098,E07000099,E07000102,E07000103,E07000105,E07000106,E07000107,E07000108,E07000109,E07000110,E07000111,E07000112,E07000113,E07000114,E07000115,E07000116,E07000117,E07000118,E07000119,E07000120,E07000121,E07000122,E07000123,E07000124,E07000125,E07000126,E07000127,E07000128,E07000129,E07000130,E07000131,E07000132,E07000133,E07000134,E07000135,E07000136,E07000137,E07000138,E07000139,E07000140,E07000141,E07000142,E07000143,E07000144,E07000145,E07000146,E07000147,E07000148,E07000149,E07000150,E07000151,E07000152,E07000153,E07000154,E07000155,E07000156,E07000163,E07000164,E07000165,E07000166,E07000167,E07000168,E07000169,E07000170,E07000171,E07000172,E07000173,E07000174,E07000175,E07000176,E07000177,E07000178,E07000179,E07000180,E07000181,E07000187,E07000188,E07000189,E07000246,E07000192,E07000193,E07000194,E07000195,E07000196,E07000197,E07000198,E07000199,E07000200,E07000245,E07000202,E07000203,E07000244,E07000207,E07000208,E07000209,E07000210,E07000211,E07000212,E07000213,E07000214,E07000215,E07000216,E07000217,E07000218,E07000219,E07000220,E07000221,E07000222,E07000223,E07000224,E07000225,E07000226,E07000227,E07000228,E07000229,E07000234,E07000235,E07000236,E07000237,E07000238,E07000239,E07000240,E07000241,E07000242,E07000243,E08000001,E08000002,E08000003,E08000004,E08000005,E08000006,E08000007,E08000008,E08000009,E08000010,E08000011,E08000012,E08000013,E08000014,E08000015,E08000016,E08000017,E08000018,E08000019,E08000021,E08000022,E08000023,E08000024,E08000025,E08000026,E08000027,E08000028,E08000029,E08000030,E08000031,E08000032,E08000033,E08000034,E08000035,E08000036,E08000037,E09000001,E09000002,E09000003,E09000004,E09000005,E09000006,E09000007,E09000008,E09000009,E09000010,E09000011,E09000012,E09000013,E09000014,E09000015,E09000016,E09000017,E09000018,E09000019,E09000020,E09000021,E09000022,E09000023,E09000024,E09000025,E09000026,E09000027,E09000028,E09000029,E09000030,E09000031,E09000032,E09000033,N92000002,S92000003,W06000001,W06000002,W06000003,W06000004,W06000005,W06000006,W06000008,W06000009,W06000010,W06000011,W06000012,W06000013,W06000014,W06000015,W06000016,W06000018,W06000019,W06000020,W06000021,W06000022,W06000023,W06000024
E06000001,,1.379,3.0,1.3207,2.7952,,1.2533,1.2838,1.2136,1.2789,1.1215,1.2894,1.3029,1.5729,1.284,1.2928,,1.2679,,1.2703,1.2942,1.2478,1.217,1.2477,1.2159,1.2746,,1.2934,1.2325,1.2458,1.2294,,1.2309,,,,1.2298,1.1857,1.207,,1.2729,1.2238,1.2425,1.2516,1.2402,1.3371,1.1814,1.2114,1.1949,,,1.2469,,1.2477,1.2704,1.2108,1.2786,,,,1.2435,1.3158,,1.2354,,1.595,1.2633,,,1.1662,1.2749,1.2690000000000001,1.2831,1.2656,1.3013,,,,1.2644,1.2788,1.2506,,1.2649,,1.2271,1.2072,,,,1.2683,1.2238,,,,1.2091,1.2269,,,,,,,1.2963,1.206,1.2354,,,,,1.2415,,,1.2256,,,,,1.2462,1.2193,1.2726,,1.2421,,,1.2073,,,1.1684,1.1977,1.2091,,,1.1352,1.1967,1.2786,,1.2644,1.219,1.2977,1.3556,1.222,,1.2266,1.2593,,1.2671,1.2101,,1.3019999999999998,1.3136,,,1.2824,,1.2636,1.2571,1.2824,1.295,1.2762,,1.2048,,1.2727,,,1.24,,1.2313,,1.2586,1.206,,1.278,1.2916,,,1.2601,1.4919,1.4813,1.2829,1.1977,1.266,1.2869,1.2895,,,,,1.284,1.3131,1.3235,,,,,,,,1.2183,1.2328,,,1.2724,,1.2242,,,,1.2934,,1.2769,,,1.2094,1.2307,,,1.2339,1.2724,,,1.2785,,1.2059,1.2428,,,1.1894,,1.2224,,1.2342,,1.2407,,,,,,,,1.2116,1.2301,,,1.2963,1.2441,1.2717,1.2835,1.2301,1.2301,1.2554,1.2667,,,1.271,1.3157,1.2512,,1.3174,1.2914,1.4792,1.5344,1.364,1.3346,1.3419999999999999,1.2329,1.2735,1.3094,1.2813,1.2967,1.3038,1.2402,,1.273,1.3431,1.2899,1.3284,1.3282,1.3001,1.294,,,1.2599,1.2796,1.2668,,1.206,1.276,1.2058,1.2428,,1.2425,1.2249,1.2323,,,1.2827,1.2277,1.2007,,,1.2129,1.1429,1.308,1.2414,1.3074,1.2458,1.2176,,1.2677,1.2454,1.1999,1.2613,1.058,1.4232,,2.459,,,,,,1.2028,,1.1129,,,,1.2213,,1.1853,1.2539,1.2027,,,1.1942,
E06000002,1.5762,,2.5539,1.2828,1.3344,1.2642,1.1520000000000001,1.2402,1.2762,1.2645,1.2552,1.2605,1.2851,1.2855,1.2719,1.3011,,1.2585,1.2531,1.2196,1.245,1.2423,1.2393,2.4653,1.2431,1.2763,1.2961,1.2746,1.2682,1.2676,1.2578,1.2046,1.228,1.1903,1.2168,1.2036,1.1708,1.2243,1.2216,1.2213,1.2486,1.2327,1.2793,1.264,1.2432,1.5061,1.2495,1.1886,1.2214,1.2691,1.4954,1.2562,1.2078,1.2632,1.2026,1.2512,1.2692,1.2893,1.2682,1.306,1.2532,1.2226,1.2402,1.2794,1.2455,1.3043,1.2524,1.3005,1.2635,1.3032,1.2642,1.3044,,1.2637,1.2873,1.2548,1.2691,,2.5406,,,,,2.5893,1.2381,1.2059,1.4334,1.2551,1.2364,1.212,1.2379,,2.4639,1.2422,1.2219,1.2166,1.1785,,1.2429999999999999,1.222,1.1527,1.2439,1.2604,1.2670000000000001,1.2036,1.2594,,1.2457,,1.2,,1.2579,,1.2662,,1.2837,,1.2453,,1.2587,1.2129,1.1418,,1.2122,1.1963,1.1936,,,1.2055,1.1933,,1.1884,1.2014,1.1797,1.2074,1.2183,1.2588,,1.2599,1.2519,1.3199,1.2579,1.2095,1.2342,1.2549,1.2409999999999999,1.2495,,1.2738,1.2445,1.2786,1.2668,,1.2799,1.281,1.2621,1.2774,1.2799,1.2811,1.2769,1.2831,1.2758,1.2731,,1.2724,1.2597,1.2664,1.2770000000000001,1.2719,,1.2588,1.2695,1.263,1.2776,1.2564,,1.2874,1.3339,1.2187,1.3761,1.3654,1.2628,1.2956,,1.2933,1.2478,1.2828,1.5355,,1.3323,1.2568,1.2468,1.2296,1.2502,1.2774,,1.2643,1.2505,1.2312,,1.2778,1.2251,1.2812,1.239,1.2355,1.2354,1.2226,,1.2537,,,1.2536,1.2292,,1.2534,1.138,1.2275,1.2329999999999999,1.2324,1.1963,,,1.2265,1.2501,1.2217,,3.0,1.2851,1.2406,1.2305,,1.2399,1.2389,1.2458,1.2567,1.3763,,1.2206,1.2261,1.2214,,2.4475,1.1978,1.2189,1.2215,1.2465,1.2235,1.2203,1.2342,1.2697,1.2071,1.249,1.2699,1.2323,1.1642,1.2662,1.3430000000000002,1.2672,1.2217,2.4866,1.2785,1.2544,1.2729,1.3023,1.1452,1.2849,1.3267,1.3466,1.2496,1.3077,1.2562,1.3015,1.2481,1.2692,1.2728,1.3115,1.3304,1.607,1.29,1.2711,3.0,,1.2259,1.2254,1.2518,1.2770000000000001,1.1999,1.2577,1.2469,1.2496,1.2343,1.203,1.2163,1.2209999999999999,1.2309,1.2570000000000001,1.3196,1.3126,1.2188,1.1917,1.3092,1.2242,1.2053,1.1777,1.1819,1.203,1.1271,1.2436,1.2015,,2.4668,1.2668,1.2192,1.2232,1.0247,0.8114,1.2013,1.2113,,1.197,1.2233,1.1663,1.1967,1.2216,1.1966,1.2208,,1.2252,1.2206,2.4067,1.2191,1.2135,,1.2015,1.2137,,1.2506,1.2555
E06000003,1.2289,1.2921,,1.3082,1.5030000000000001,1.2744,1.2578,1.0273,1.2903,1.5351,1.3612,1.3124,1.3091,1.2493,1.2947,1.2828,,1.2681,1.2977,1.2471,1.3021,1.2343,1.2541,1.165,1.2365,1.2525,1.2770000000000001,1.2651,1.2801,1.2758,,1.2393,1.2403,1.2074,,1.2003,1.2218,1.1877,1.2007,,1.2615,1.2957,,1.2501,1.2918,1.239,1.2187,1.2117,1.2845,1.2317,,1.2317,1.2729,1.298,1.1884,1.2968,1.2965,1.265,,,1.2621,1.3709,,1.2463,1.3032,1.2973,1.2674,,1.3246,,,1.3002,1.2548,1.2602,1.2830000000000001,,1.2801,1.2492,,,1.2322,,1.2725,1.2608,,,,1.24,,,1.2327,,,1.2263,1.2368,1.2282,,1.2299,,1.1944,1.2113,1.3308,1.2383,,1.2358,1.2441,,1.1915,,,1.2344,,1.2415,0.9946,1.2205,,,1.0025,,1.1954,1.2291,1.222,,1.2179,,1.131,,1.1925,1.1933,1.2137,,,,,1.2485,0.9727,,1.1956,1.2893,,1.2781,1.3229,1.1449,,,,1.2357,1.2623,,1.2519,1.2845,1.271,1.3022,1.2798,1.2836,1.46,1.2966,1.307,1.2921,,1.2102,1.2,1.2547,1.2992,,1.3386,,1.2495,,1.2989,,1.1961,1.2862,1.2779,1.1874,,1.2399,1.2167,1.2054,1.2623,1.527,1.3021,1.2632,1.2714,1.2064,1.2761,,1.2875,1.3078,1.2688,1.2532,1.2448,1.246,,1.2521,1.17,1.2107,1.2214,1.032,1.2383,,1.2155,1.2736,,1.2339,1.213,,1.2422,1.2484,1.2704,1.2667,1.2738,,,1.2164,,1.227,,,1.2644,,1.2353,1.198,,1.2272,1.2255,,1.2696,,1.2233,,1.2241,,,1.2341,,,1.1985,1.2277,1.2163,1.2253,1.2224,1.2253,1.2233,,1.3125,1.2083,1.3086,1.2715,1.1822,1.2329,1.2264,1.2796,1.225,1.2489,1.2656,1.3548,,1.2709,1.2257,1.2613,1.1807,1.2177,1.5612,1.237,1.2784,1.2453,1.3241,1.3159,1.29,1.2496,1.2942,1.2519,1.2396,,1.3159,0.9304,1.318,1.2927,1.2536,1.2098,,1.1762,,1.2372,1.2579,1.2343,1.2177,1.2416,1.2566,,1.2256,1.2294,1.2401,1.2451,1.2698,2.5514,1.2599,,1.2205,1.2592,1.3559,1.2011,1.2545,1.2435,1.2168,1.2539,1.2449,1.214,1.2013,1.2296,1.2621,1.1917,1.2829,1.0699,1.2485,1.1962,1.2042,,1.1915,1.2181,,1.2013,,,1.2304,,1.1865,,1.2115,1.2112,,1.2072,1.272,1.2429999999999999,1.2558,1.1107,
E06000004,1.2463,1.2395,1.3009,,1.3054,1.3105,1.2735,1.2132,1.0675,1.2748,1.1697,1.2458,1.4299,1.2287,1.2775,1.2769,1.2737,1.2894,1.2565,1.2508,1.3907,1.2498,1.2596,1.2337,1.2437,1.2477,1.1633,1.2944,1.2303,1.2485,1.4022,1.2342,1.2267,1.2017,1.2229,1.2094,1.2173,1.2107,1.2123,1.1783,1.2423,1.2229999999999999,1.2676,1.2374,1.2511,1.3043,1.1831,1.4494,1.2343,1.2769,,1.258,1.2548,1.2830000000000001,1.3344,1.2277,1.3241,1.2639,,1.2664,2.5159,1.6559,1.2586,1.3497,0.9675,1.0248,1.2599,,2.5527,,,1.1408,1.3253,1.2126,1.2806,1.2757,1.2690000000000001,1.2633,,,1.2494,,,1.2796,2.4689,1.2158,,1.2117,1.2249,1.2326,1.1742,1.2306,1.2248,1.1896,1.2259,1.2521,,,,,1.2111,1.2538,1.2414,1.2619,1.2321,,1.3255,1.2428,1.1918,1.2581,1.2594,,1.2539,,1.2426,1.2062,1.2347,1.2598,,,1.2082,1.1862,1.2269,1.2553,1.274,1.2168,,1.1978,,1.2282,,1.2168,1.1943,1.2165,1.2148,1.1991,1.2518,1.2282,1.2396,1.2502,1.2902,1.2517,1.2276,,1.2429999999999999,1.2349,1.2803,1.2144,,1.2693,,,1.4577,1.1945,1.2766,1.3247,1.2917,1.2687,1.2726,1.2712,1.3259,,1.2721,,1.229,1.3419999999999999,1.2597,1.1893,1.2813,,1.2679,1.2575,1.2732,1.2625,1.2588,,1.3261,1.3519,1.4992,1.0553,1.3322,1.2491,1.1886,1.2688,1.4089,1.2543,1.5168,,1.2690000000000001,1.2625,1.2255,1.2247,1.2513,1.237,,1.2697,,1.2418,1.2234,1.3701,1.2266,1.2146,1.3115,1.2151,1.2478,1.2622,0.9447,,1.2546,1.228,1.2458,1.2391,1.2341,1.1915,1.2295,1.2353,,1.219,1.2362,1.2275,1.2171,1.2194,1.2186,1.2335,1.2022,1.2722,1.224,1.2277,1.2296,,1.2106,1.224,1.2336,1.2423,1.2368,1.2155,1.2132,1.2124,1.1855,1.1781,1.2419,1.2432,1.2229,1.2243,1.2441,1.2559,1.2292,1.3002,1.258,1.2221,1.1964,1.2697,1.2151,1.2206,1.2784,1.1125,1.2572,1.2779,1.2128,1.266,0.9167,1.3174,1.2797,1.3159999999999998,1.1908,1.2559,1.1607,1.2119,1.3217,1.3065,1.2191,1.2917,1.2548,1.2604,1.3087,1.3302,1.3104,1.2818,1.2254,1.4167,1.2202,,1.2326,1.2752,1.2594,1.2518,1.2077,1.2319,1.2789,1.2024,1.261,1.2329,1.2178,1.2242,1.2487,1.2485,1.246,1.3530000000000002,1.2686,2.4322,1.2507,1.2374,1.2075,1.1982,1.1959,1.2449,1.2551,1.2227,1.1964,1.1956,1.208,1.261,2.3806,1.2626,1.0558,1.3358,,1.2131,1.2156,1.1908,1.2031,1.3122,,,1.1913,1.2188,1.2129,,1.1894,1.207,1.2189,1.2069,,1.2073,,1.2196,1.4012,
E06000005,1.3129,1.3859,1.4005,1.5232,,,1.3398,1.2955,1.2898,1.2708,1.3519999999999999,1.3342,1.3515,1.2326,1.3454,1.2435,,1.3056,1.3225,1.291,1.3213,1.2419,1.2566,1.2142,1.2695,1.3204,1.3167,1.3363,1.2393,1.3064,1.2971,,,1.2376,,,1.2573,1.2363,,,1.2782,1.2644,1.2714,1.2770000000000001,1.2183,1.3919,1.5433,1.2223,1.3334,1.3678,,1.5112,1.3026,1.2869,1.436,1.3527,1.2984,1.2958,1.273,1.3199,1.2987,1.2401,,1.3137,1.3378,1.3119,1.3352,1.3052,1.2951,,1.2721,1.329,1.3135,1.3244,1.3247,1.2658,,1.2859,,,1.476,1.2563,,1.2916,,,1.2504,,1.2595,1.2151,1.2599,,,,1.2717,1.2366,,1.2567,,1.2748,,1.2973,,,,1.2844,1.2967,1.2436,1.2696,1.2293,1.2732,,1.262,,,1.2394,,1.3163,1.2548,1.2514,,1.2417,1.2646,,1.2044,1.2429,1.2263,,1.2302,1.2168,,,,1.2242,,,1.3301,1.337,1.4961,,1.3405,1.3305,1.2406,,1.31,1.2977,1.3417,1.3255,1.33,1.2866,1.2855,1.3331,,1.33,1.3013,,1.5198,3.0,1.3052,,1.3857,1.3199,,,1.3385,1.3461,,1.3142,1.2869,,,,,1.3094,,,1.3530000000000002,1.065,1.3152,1.3368,1.2549,1.5039,1.3186,1.3049,1.3073,1.4179,,,1.524,1.3384,1.2551,1.2714,1.3333,1.2685,,1.3084,1.275,1.2735,1.2729,,1.2515,,1.3276,1.2748,1.2545,1.3189,1.2682,1.2949,1.2494,,1.2908,1.2681,1.2447,,1.2489,,,1.285,1.2554,,,1.2461,,,0.8617,1.2351,1.2781,1.2847,,1.1755,3.0,,1.2994,,,,1.2107,1.2612,,,,1.2386,1.2672,1.2611,,1.2863,1.2633,1.2439,1.3031,1.2736,1.2709,1.3137,1.195,1.2766,1.3045,1.3591,1.52,,1.3265,1.3151,1.3081,1.3285,1.3911,1.3761,3.0,1.5694,1.3003,1.3629,1.2939,2.6631,1.3199,1.3665,1.2971,1.3414,1.2995,1.3925,1.3342,1.3221,1.3918,1.3046,1.3646,,,1.2595,1.2489,1.3209,1.2607,1.2599,1.2728,1.2757,1.2569,1.2161,1.2489,1.2414,2.524,1.3019999999999998,1.3142,1.3914,1.2655,1.2469,1.308,1.2943,1.2242,1.2291,1.2205,1.2585,1.2785,1.2874,1.2272,1.2028,1.2446,1.3127,1.2498,1.285,0.7836,0.5654,,1.2096,1.2822,1.2755,1.2793,,1.2343,1.2524,,,,1.2827,1.2453,1.2366,,,1.2685,,,,1.2505,
E06000006,1.2618,1.3079,1.272,1.3228,1.3068,,1.2214,1.2555,1.2009999999999998,1.2967,1.2343,1.2421,1.2607,1.2129,1.2834,1.2683,,1.2956,1.2005,1.2046,1.2961,1.2063,1.0027,1.24,1.2129,1.2562,2.508,1.2981,1.25,1.2518,1.2423,,1.208,,,,1.2102,1.1932,1.1885,1.2112,1.2244,1.2187,1.226,1.2398,1.2297,1.3017,1.189,1.1708,1.3834,1.192,,1.2289,1.2081,1.237,1.2253,1.2349,1.2374,,,1.2537,1.2296,1.2887,1.3022,1.3311,1.17,1.2459,1.1334,1.2642,1.3342,1.2058,1.204,1.2738,1.2738,,1.2816,1.2489,1.2621,,1.3992,1.2639,1.3157,1.2738,,1.2513,1.3047,,1.2167,,,,1.2158,1.2187,,,1.2204,1.2112,,,1.2124,1.1849,1.2156,1.2304,1.2309,,1.2573,1.2084,,1.2317,,,1.1959,1.2201,,1.253,1.2142,1.2188,,,,1.2145,,,,1.2172,,1.2194,,1.2256,1.1671,,1.1219,1.1735,,1.185,,,1.2328,1.402,1.1295,1.248,1.3863,1.2802,1.2393,,1.2204,1.2222,1.178,1.1796,1.2597,1.2564,1.2561,1.2493,,,,,1.3006,1.2505,,1.1904,,1.2555,,1.2603,,,,2.5103,,1.2529,1.2574,,,1.3521,1.2074,,,1.2405,1.2589,1.2319,,1.2444,1.1954,1.3003,,,1.2790000000000001,,1.2817,1.2571,,3.6943,,1.1541,1.3119999999999998,1.185,1.2088,1.2021,,1.2397,,1.2005,1.2164,,1.2313,1.2576,,,1.249,,1.2089,1.2863,1.2082,1.2275,1.2041,1.2129,,,,,1.2212,,1.2377,1.2012,1.18,1.2045,1.1414,1.2307,,,2.427,,,1.2003,1.212,,,,1.2471,1.1596,1.2417,,1.2096,1.2059,,1.256,1.1238,1.2277,1.225,1.1628,1.2147,3.0,1.2229,1.2151,1.1908,1.2411,1.3125,1.2233,1.3446,1.213,1.2894,1.2371,1.22,1.2085,1.2521,1.2461,1.2123,1.3747,1.2743,1.2657,,1.2846,1.1696,1.2421,1.2325,1.3265,1.2888,1.2618,1.2453,1.2655,,,1.2169,1.2281,1.2132,1.242,1.2229,1.2423,1.2441,1.2323,1.2267,,1.2371,1.2092,1.2353,1.2335,1.2013,1.2337,2.4984,1.1898,,,1.1936,1.2116,1.2069,1.254,1.2388,1.2038,1.1979,1.2202,1.2437,,1.2184,1.2433,1.0534,0.8262,1.1578,1.1763,1.3632,1.0225,1.1623,1.1846,1.1814,1.1677,1.1535,1.2091,1.1786,1.2051,1.1989,1.1881,1.2342,,1.2127,,1.2287,1.181,1.2122,1.2039
E06000007,1.2787,1.2277,,1.2676,1.2835,1.3051,,1.3009,1.248,1.2554,1.2672,1.2744,1.2828,1.1713,1.2798,1.261,1.2461,1.275,1.2358,1.2365,1.2305,1.2229999999999999,1.2068,1.2347,1.2281,1.2696,1.2166,1.2352,,1.2331,1.296,1.2103,,1.1947,,1.2119,1.1709,1.185,1.1646,1.1886,1.2495,1.2206,1.2316,1.2523,1.2862,1.3169,3.0,1.2026,2.4445,1.2789,,1.2305,1.2313,1.3487,1.2483,1.1932,1.422,1.2458,1.2409999999999999,1.2302,1.4004,1.2882,,1.2434,1.0997,1.2038,1.2658,1.2771,,1.1195,1.2312,1.3349,1.276,1.2512,1.2818,1.2567,1.2549,1.2731,,1.29,1.2574,,1.2557,1.3275,,1.2279,1.1712,1.2258,1.2368,1.2203,1.2231,1.2346,1.192,1.218,1.2109,1.2153,1.2171,,1.2154,1.2151,1.1932,1.2205,1.2209,1.2492,1.2254,1.1982,,1.2422,1.2798,,,1.2717,,,1.2441,1.2476,1.212,1.2358,,,,1.2086,1.2095,2.4234,1.1784,1.1615,1.202,1.2028,1.1817,1.1844,1.1846,1.1952,,1.0223,1.1819,1.2103,1.276,1.1394,1.2591,1.1855,1.2677,1.2255,1.2379,1.2772,1.2538,1.2137,1.2616,1.2996,1.2736,1.2917,1.2811,1.2544,1.2429999999999999,1.2704,2.5353,1.2607,1.2811,1.2675,1.263,1.2079,1.2563,1.3383,1.2542,1.2304,,1.2523,,1.2536,1.2694,1.3426,1.3164,1.2804,,1.2454,1.2666,1.2552,1.2519,1.2494,1.3507,1.2018,1.1907,1.2851,1.2627,1.196,1.2889,1.2964,1.2895,1.2508,1.2712,1.2792,1.2324,1.2168,1.2437,1.2129,1.255,,1.2346,1.2606,1.21,1.2057,1.2116,1.2024,1.2406,1.2397,1.1827,1.2488,1.1962,,1.2434,1.2369,1.2423,1.2284,1.2137,1.2222,1.2205,1.224,,1.2292,,1.2429999999999999,,1.2367,1.2267,1.22,1.2463,1.2052,,1.2229999999999999,,1.1934,1.2386,1.1249,1.2053,1.2273,,1.1933,1.1972,,1.1963,1.1936,1.1942,1.2139,1.1175,,1.2131,1.11,1.359,1.2856,1.2801,2.411,1.1717,1.3878,1.1554,1.2591,1.136,1.28,1.4466,1.2566,1.1888,1.1901,1.2677,1.2687,1.2858,1.2319,1.28,1.2615,1.217,2.4246,1.2849,1.2819999999999998,1.2463,1.2869,1.161,1.218,1.2658,1.2551,1.2412,1.295,1.3068,1.2912,1.2443,,1.2208,1.2306,1.2027,1.2451,1.2167,2.4153,1.2189,1.2203,1.2215,1.2248,1.2272,1.2273,0.9457,1.2532,1.2236,1.2564,1.2793,1.2191,1.2576,1.2196,3.6017,1.1923,1.1966,1.2411,1.2484,1.2136,1.2003,1.1245,1.2259,1.2407,1.1899,1.2551,1.0106,1.3668,1.2677,1.2232,1.0543,1.2329,1.169,1.0115,1.1789,1.1645,1.1709,1.2133,1.2181,1.2,1.1206,1.1862,1.1859,1.1712,1.2213,1.0146,1.1994,1.1629,1.1632,1.1552
E06000008,1.2649,1.2503,1.2515,1.2512,1.2811,1.2193,1.1307,,1.1859,1.2603,1.2431,1.2551,1.2296,1.2226,1.324,1.2867,,1.2743,1.1944,1.203,1.2376,1.2437,1.1827,,1.2265,1.1187,1.2239,1.2716,1.2401,1.2149,1.2474,1.0352,1.1786,1.1669,1.2048,1.1487,1.1952,1.2248,1.1779,1.2009,1.2088,1.2103,1.2329999999999999,1.2246,,1.261,1.0463,1.1963,1.0739,1.2489,,1.2237,1.2033,1.2492,1.2035,1.2352,1.2502,,1.2417,1.361,1.2262,1.2527,2.4251,1.2062,1.2522,1.2014,1.145,,,1.262,1.2442,1.2655,1.2261,1.2426,1.214,,1.2516,1.2382,1.2405,1.2391,,,1.2654,1.2474,1.2129,1.3107,,,1.4709999999999999,1.2087,,,,1.1593,1.2163,,,,,,1.2223,1.2109999999999999,1.2076,,1.2143,,1.2141,,,1.2417,,,,1.2732,1.217,1.2419,,,,1.2017,1.2042,1.2135,1.2011,1.1995,,1.2445,1.1644,1.1672,,,1.1807,1.2051,1.226,1.1954,,,1.1932,1.1498,1.4795,1.1104,1.4352,1.0785,1.2193,2.4463,1.3687,1.1866,1.1799,1.0062,1.2681,1.2654,,1.2616,,,1.2444,1.2656,1.2534,1.247,1.2847,1.2387,1.2785,1.2654,1.3024,1.2475,1.2449,,1.4448,1.2513,1.236,1.2402,1.2812,1.217,1.2243,1.2389,,1.2211,1.2732,,1.2441,1.2587,1.2713,1.2507,,1.2403,,,1.2693,1.2808,,,1.208,1.2202,1.2221,1.2248,,1.2097,1.186,,1.2118,1.2099,1.192,1.2221,1.261,1.1894,1.1555,1.0766,,,,,,1.2505,,1.2162,1.2193,1.2309999999999999,1.2069,1.2175,1.0004,1.2043,1.2034,,1.2,1.1944,1.1861,1.1857,1.1913,1.2061,,1.2131,1.2107,1.1893,1.2072,1.2131,,,1.1705,,1.1833,1.2015,,,,1.2021,1.2147,1.2364,1.2021,1.1073,1.2076,1.2398,1.199,0.49200000000000005,1.1998,1.2351,1.2325,0.8523,1.2415,1.2489,1.379,1.2246,1.2502,1.226,1.2451,1.123,1.2555,1.2226,1.2228,1.254,1.2774,1.2545,1.1958,1.2432,1.2011,1.2752,1.2219,2.5836,1.294,1.2137,1.2863,1.235,1.2272,,1.2182,1.2245,1.2056,1.278,1.2261,1.1805,1.2358,1.2401,1.2062,1.1811,1.1799,1.2341,1.2311,1.2644,1.2122,1.2138,1.2414,1.215,,1.1944,1.1976,1.1937,1.1953,1.3578,1.2281,1.2208,1.2039,1.186,1.2084,1.2449,1.1854,1.2377,1.0346,1.9543,1.2147,1.1982,1.0655,,1.1496,1.1565,1.1771,1.1997,1.1634,1.1602,1.2222,1.1943,1.2567,1.1812,1.1481,1.163,1.1705,,,1.1691,1.1583,1.2249
