Destinations,E06000001,E06000002,E06000003,E06000004,E06000005,E06000006,E06000007,E06000008,E06000009,E06000010,E06000011,E06000012,E06000013,E06000014,E06000015,E06000016,E06000017,E06000018,E06000019,E06000020,E06000021,E06000022,E06000023,E06000024,E06000025,E06000026,E06000027,E06000028,E06000029,E06000030,E06000031,E06000032,E06000033,E06000034,E06000035,E06000036,E06000037,E06000038,E06000039,E06000040,E06000041,E06000042,E06000043,E06000044,E06000045,E06000046,E06000047,E06000049,E06000050,E06000051,E06000052,E06000053,E06000054,E06000055,E06000056,E06000057,E07000004,E07000005,E07000006,E07000007,E07000008,E07000009,E07000010,E07000011,E07000012,E07000026,E07000027,E07000028,E07000029,E07000030,E07000031,E07000032,E07000033,E07000034,E07000035,E07000036,E07000037,E07000038,E07000039,E07000040,E07000041,E07000042,E07000043,E07000044,E07000045,E07000046,E07000047,E07000048,E07000049,E07000050,E07000051,E07000052,E07000053,E07000061,E07000062,E07000063,E07000064,E07000065,E07000066,E07000067,E07000068,E07000069,E07000070,E07000071,E07000072,E07000073,E07000074,E07000075,E07000076,E07000077,E07000078,E07000079,E07000080,E07000081,E07000082,E07000083,E07000084,E07000085,E07000086,E07000087,E07000088,E07000089,E07000090,E07000091,E07000092,E07000093,E07000094,E07000095,E07000096,E07000098,E07000099,E07000102,E07000103,E07000105,E07000106,E07000107,E07000108,E07000109,E07000110,E07000111,E07000112,E07000113,E07000114,E07000115,E07000116,E07000117,E07000118,E07000119,E07000120,E07000121,E07000122,E07000123,E07000124,E07000125,E07000126,E07000127,E07000128,E07000129,E07000130,E07000131,E07000132,E07000133,E07000134,E07000135,E07000136,E07000137,E07000138,E07000139,E07000140,E07000141,E07000142,E07000143,E07000144,E07000145,E07000146,E07000147,E07000148,E07000149,E07000150,E07000151,E07000152,E07000153,E07000154,E07000155,E07000156,E07000163,E07000164,E07000165,E07000166,E07000167,E07000168,E07000169,E07000170,E07000171,E07000172,E07000173,E07000174,E07000175,E07000176,E07000177,E07000178,E07000179,E07000180,E07000181,E07000187,E07000188,E07000189,E07000190,E07000191,E07000192,E07000193,E07000194,E07000195,E07000196,E07000197,E07000198,E07000199,E07000200,E07000201,E07000202,E07000203,E07000204,E07000205,E07000206,E07000207,E07000208,E07000209,E07000210,E07000211,E07000212,E07000213,E07000214,E07000215,E07000216,E07000217,E07000218,E07000219,E07000220,E07000221,E07000222,E07000223,E07000224,E07000225,E07000226,E07000227,E07000228,E07000229,E07000234,E07000235,E07000236,E07000237,E07000238,E07000239,E07000240,E07000241,E07000242,E07000243,E08000001,E08000002,E08000003,E08000004,E08000005,E08000006,E08000007,E08000008,E08000009,E08000010,E08000011,E08000012,E08000013,E08000014,E08000015,E08000016,E08000017,E08000018,E08000019,E08000021,E08000022,E08000023,E08000024,E08000025,E08000026,E08000027,E08000028,E08000029,E08000030,E08000031,E08000032,E08000033,E08000034,E08000035,E08000036,E08000037,E09000001,E09000002,E09000003,E09000004,E09000005,E09000006,E09000007,E09000008,E09000009,E09000010,E09000011,E09000012,E09000013,E09000014,E09000015,E09000016,E09000017,E09000018,E09000019,E09000020,E09000021,E09000022,E09000023,E09000024,E09000025,E09000026,E09000027,E09000028,E09000029,E09000030,E09000031,E09000032,E09000033,N92000002,S92000003,W06000001,W06000002,W06000003,W06000004,W06000005,W06000006,W06000008,W06000009,W06000010,W06000011,W06000012,W06000013,W06000014,W06000015,W06000016,W06000018,W06000019,W06000020,W06000021,W06000022,W06000023,W06000024
E06000001,,1.3361,1.3367,1.3113,0.9696,1.1915,1.1963,1.2038,1.2625,1.2764,1.1824,1.2208,1.301,1.1878,1.2437,1.2213,1.1957,1.2451,1.2341,1.1994,,1.1757,1.2248,1.2004,1.2274,1.2209,,1.294,,,1.1977,1.1957,1.198,1.2631,1.2215,,1.3313,1.2948,1.2448,1.2765,1.3252,1.1840000000000002,1.2894,1.1419,,1.2053,1.2009999999999998,1.1605,1.3004,1.2205,1.1573,,1.1563,,,1.2152,1.2605,,,1.177,1.1704,1.1582,1.1792,1.1865,,1.3107,,1.1843,,1.2421,2.5549,,,1.104,,,1.1064,1.097,,1.1887,1.1633,1.2067,,,,,,,,,,,,1.2009,,,,1.1895,1.1967,1.1571,,,1.1676,1.1761,,1.1554,,,,,1.2294,,,1.1989,1.2178,1.1928,1.3683,,1.1475,1.173,1.1443,1.1496,1.1426,1.1728,,1.1353,,1.2106,1.2717,,,,1.2553,,1.3519999999999999,,1.2248,1.2017,1.2276,,1.1797,1.2297,1.1795,1.2267,,,1.1765,1.3056,1.2548,1.3043,1.2645,1.2985,1.2391,,,1.1912,3.0,,1.2168,,,,1.1623,,1.1968,2.4144,1.2503,1.2152,,1.2837,1.1708,,,1.1844,1.2179,,1.1831,,,,1.1853,,3.0,,,1.1499,1.3119,1.1777,1.1506,1.1421,1.1445,,1.1677,,,,,1.1714,,,2.3981,1.2024,,1.1844,,1.1893,,1.1991,1.1815,1.1709,0.9666,1.2001,1.2295,,1.2091,1.2221,1.1775,,,,0.9991,1.3183,,1.3377,,1.0826,,,,,1.0957,,,,,,,1.0955,,1.0384,,,,,,,1.1616,,,,,,,1.3809,,,,1.2153,1.2402,1.2824,1.2484,1.1754,1.1565,1.2393,1.2916,,1.2195,1.2051,1.2011,1.2076,1.2039,,1.0454,1.2804,1.214,1.1307,1.1035,1.2557,0.9247,1.3032,1.3028,1.199,1.182,1.2134,,1.2101,,1.2197,1.2549,1.2437,1.0304,1.2751,1.2732,,1.227,1.2031,1.2008,,,2.5106,,1.2235,1.217,1.1819,1.2338,1.2184,1.2571,1.1842,,,1.209,1.2981,1.4123,1.2456,1.213,1.2089,,1.2439,1.2068,1.207,1.2761,1.2193,1.2925,1.274,1.1652,1.5265,1.2838,1.5599,1.2209999999999999,1.2397,1.2579,1.2325,,1.2252,1.2257,,1.2178,1.2275,,,1.2419,1.2588,1.2315,1.1862,,,1.2219,,,
E06000002,1.3982,,2.4104,1.2467,3.0,1.2413,1.2332,1.2115,1.3217,1.296,1.2053,1.1604,1.2369,1.2679,1.2255,1.1708,,1.2023,1.2277,1.1578,1.2299,1.2247,1.2174,,1.1821,2.4016,,1.3072,1.2589,1.2128,1.1966,1.2362,1.2203,2.4055,1.2208,1.2887,1.2642,,1.2538,1.2667,1.2711,1.1578,1.1882,1.148,1.1481,1.1819,1.3457,1.1927,1.1456,1.1603,1.2303,,1.2108,1.2432,2.4724,1.1335,1.2184,,1.2045,,1.1941,,1.2005,1.1804,1.1833,1.2554,2.4956,1.2321,1.2624,1.2397,1.3601,,1.0997,1.112,1.0762,1.2645,1.0974,1.1103,,1.1909999999999998,1.1936,1.1959,1.1917,1.2076,1.1962,,1.0982,1.2471,,1.2867,1.2384,1.2228,,,1.1923,1.1793,1.1862,,1.2012,1.1662,1.2107,1.213,1.1767,1.1656,1.1585,1.1841,1.2894,1.1755,1.1572,,,,1.2036,,1.2031,,1.1831,,1.1559,1.1434,1.1552,1.155,1.1576,1.1499,1.1539,1.1425,1.1528,1.2372,1.2206,1.2243,1.2131,1.2384,1.2209,,1.2744,1.2082,1.2123,1.2081,1.205,1.2168,1.2212,,1.2581,1.2512,1.212,1.2341,1.2184,1.2678,1.2385,1.3588,1.1788,1.3226,1.2365,1.216,1.2011,1.2165,1.2751,1.205,1.1799,1.2,1.2041,,,1.1989,,1.229,1.2279,1.2281,1.2229999999999999,1.2658,2.4871,1.1833,1.1829,,,1.1706,1.1734,1.1339,1.1571,,1.0601,1.1825,1.1744,1.1823,,1.1985,2.281,1.0888,0.9721,1.224,1.2215,1.2557,1.2092,1.2596,1.2135,1.2141,1.3230000000000002,1.2238,1.2316,1.1968,1.1977,1.1836,1.1908,1.2035,1.2007,1.205,1.2006,1.1834,1.2587,1.1574,1.2033,,1.2299,1.185,1.1673,1.2215,1.3089,1.2473,1.2417,1.2411,1.2376,1.1044,,,1.15,1.1414,1.1486,1.1079,1.1477,1.1521,1.1503,,1.0686,1.1483,1.1419,,1.1307,1.104,1.1495,1.0959,1.2038,1.1583,1.1792,1.1492,1.1867,1.1784,1.1529,,1.1969,1.1936,2.3898,1.1889,1.1964,1.2138,1.2303,1.2191,1.2264,1.1453,1.2325,1.2202,1.2368,1.3979,1.1863,1.2049,1.2122,1.1732,1.232,1.2302,1.2497,1.2211,1.2515,1.2342,1.1812,1.2319,1.1773,1.2627,1.1998,1.0833,1.2482,1.2004,1.0003,1.3107,1.2069,1.2086,1.1616,1.1734,1.2501,1.3433,1.2574,1.183,1.1374,1.1827,1.5352,,1.3436,1.194,1.1615,1.1483,1.2359,1.2615,1.2994,1.2131,1.1812,1.1912,1.2659,1.1974,1.2077,1.1715,1.2277,1.1775,1.2104,1.2818,1.4143,1.3032,1.1354,1.2079,1.1837,1.2386,1.2624,1.2485,1.216,1.1921,1.2215,1.2292,1.1774,1.4496,1.2619,1.7035,,1.2329999999999999,1.2308,1.2371,1.2313,1.2259,1.2201,1.2112,1.2494,1.2448,1.218,1.3162,1.2402,1.2221,1.2382,,1.1993,,,1.2377,1.2314,
E06000003,1.2409,1.265,,1.2536,1.0109,1.2162,1.2387,1.247,1.3292,1.2798,1.2119,1.2146,1.2762,1.3026,1.2833,1.193,,1.2049,,1.2028,1.2311,1.1985,1.2256,1.1756,1.1852,1.3351,1.2095,1.1622,1.1899,1.1954,1.1452,1.2506,,,1.2853,1.2832,1.2744,1.4773,1.237,1.2735,1.2695,1.2234,1.1879,1.1602,1.1546,1.1447,1.3062,1.2939,1.1431,1.3871,1.2079,,1.2041,1.2628,1.2931,1.2315,1.188,,,1.1407,1.1754,1.1827,1.1809,1.1227,1.177,,1.2516,1.2337,1.189,1.2604,1.2795,,1.0958,1.0752,,,1.1073,,1.265,,1.1942,1.1693,,1.2622,1.1352,,,,1.2333,,1.197,1.2507,1.1988,,,1.1867,,1.3099,1.2083,1.1765,,,1.1174,1.1474,,1.1802,,,1.1495,1.1603,1.1917,,1.2211,1.2158,1.1279,,,1.0955,1.1697,1.137,1.1514,1.1314,,1.2104,1.1379,,1.1509,,,,1.2226,1.1205,1.2328,,1.2134,,,1.2314,1.284,,1.2786,1.222,1.2745,1.2636,1.1982,1.2178,1.1882,1.2531,1.2003,1.2503,,1.2809,1.2079,1.3013,,1.1352,1.2622,1.1931,1.11,1.1108,1.1752,1.18,1.1983,1.1967,,1.2209999999999999,1.1972,1.217,1.2164,1.2246,1.2354,1.1269,,1.183,1.1919,1.1717,1.1894,1.2725,,1.1619,1.1916,1.2031,,1.1565,1.1932,1.1971,1.1468,1.0936,1.2304,1.306,1.1036,1.1971,1.2176,1.2352,1.2487,1.2221,1.2819,,1.2025,1.2152,1.1568,1.2115,,1.2087,,1.198,1.2002,,,1.1938,,1.1842,1.2479,,1.1529,1.1586,,1.2163,,,1.2275,1.2759,1.2399,1.2751,,1.1507,1.1458,1.0008,,1.147,,1.1632,1.0839,,1.1558,1.1173,,1.0998,1.1171,1.0938,1.1826,,,,1.2316,,1.1798,1.2046,1.1745,,1.2035,1.1766,,1.2266,1.2225,,1.4507,,,1.2677,1.2062,,1.1815,1.2622,1.2368,1.149,1.3495,1.2271,1.2403,1.2197,1.2205,2.5288,1.0516,1.2475,1.1921,1.2008,2.7584,1.2354,1.2991,1.245,1.2251,1.3008,1.3807,1.2024,1.2918,1.2171,1.2404,1.2097,1.2019,1.1756,1.3519,1.001,1.216,,1.2481,1.2351,1.2104,1.197,1.2033,1.247,1.2411,1.1761,1.2341,1.2,1.2695,1.1948,1.2215,1.1661,1.2382,,1.1822,1.2223,1.43,1.2394,1.278,1.2556,1.1848,1.2577,0.9832,1.2384,1.2191,1.1928,1.2279,1.2279,1.2135,1.4271,1.1838,1.6315,1.2583,1.2377,1.2523,1.2004,1.2173,1.2237,1.232,1.2462,,,1.245,,1.2342,1.2403,1.2774,,,,1.2539,1.2323,1.195,
E06000004,1.3626,1.2377,1.227,,0.9891,1.2352,1.2329,1.2196,1.278,1.0967,1.2357,1.2495,1.1974,1.1927,1.2587,1.1734,1.6198,1.2247,1.2869,1.2062,1.2403,1.2877,1.2262,1.2009999999999998,1.3274,1.6666,1.1942,2.4168,1.4303,1.1774,1.1251,1.2367,1.1979,2.4074,1.308,1.2548,1.242,1.2611,1.2707,1.2828,3.0,1.1985,1.1694,,1.1444,1.1828,1.2138,1.4428,1.1915,2.4157,1.2963,,1.2321,1.2615,1.218,1.4196,1.2064,1.1109,1.1926,1.2033,1.1994,1.2743,0.9991,1.1736,1.1974,1.2058,0.9818,1.2807,1.1836,0.9911,1.2361,1.2641,,1.12,1.1527,1.2706,,1.1369,1.264,1.1923,1.197,1.1846,1.1855,,1.1809,1.2075,,1.2288,1.2313,,,1.1966,,1.2025,1.2164,,1.2155,,1.1988,1.1259,1.2112,,1.1713,1.1631,0.8502,1.1901,,1.2005,0.8122,1.1514,1.2425,1.2117,1.2081,1.209,1.2365,,1.1728,1.1575,1.1637,1.1425,1.1482,1.0745,1.2307,1.1654,1.2329999999999999,1.1606,1.2422,1.2656,1.2372,,1.2409,3.6807,1.2305,1.2161,1.2382,1.2149,,,1.2263,,,1.1915,1.1941,,1.2223,1.2521,1.1927,1.2738,1.2377,1.0504,1.1785,1.1919,1.2383,,1.2109999999999999,1.2146,1.235,1.1989,1.2838,1.0008,1.1887,,1.2106,1.2567,,1.205,1.2142,2.5002,1.2389,0.9738,1.1488,1.181,1.1751,1.1802,1.1476,1.1385,1.1642,1.1597,1.1856,,1.1273,1.1654,1.1844,1.1787,,1.2226,1.1611,1.1579,1.2304,1.1921,1.1885,1.1452,1.2322,1.7475,,,1.2126,1.2232,1.2193,1.2047,1.1654,1.2106,1.2422,1.1956,1.2039,1.2143,1.209,1.1625,,,,1.716,1.2134,0.9213,1.1429,1.2021,1.202,,1.2356,1.2323,1.2258,1.2168,1.2392,1.2217,1.1451,1.1374,2.2691,1.1079999999999999,,1.136,1.126,1.1493,1.139,1.022,1.1473,,1.1059,,1.1133,1.1375,,1.2104,1.1536,1.1717,1.1642,,1.1809,1.2005,1.1991,,1.1963,1.2011,,1.2156,1.2214,1.2249,1.2103,1.2347,1.2218,1.2499,1.22,1.2117,1.1917,1.2603,1.1885,1.1926,1.2378,1.2327,1.1758,1.2336,1.228,1.2131,1.2451,1.273,1.1892,1.1245,1.2868,1.4045,1.1238,1.2307,1.2543,1.2946,1.2025,1.1629,1.2548,1.2063,1.577,1.2248,1.1983,1.1902,1.2398,1.2431,0.9949,1.2527,1.2286,1.235,,1.1669,1.1941,1.2589,1.2495,1.21,1.2322,1.1951,1.2394,1.2367,1.2408,1.1784,,1.1794,1.2078,1.2161,1.432,1.2421,1.2139,1.2493,1.1822,1.2057,1.2351,1.2136,1.1827,1.1702,1.2949,1.1731,1.1937,1.4357,1.3019999999999998,1.1276,,,,,1.2424,1.2432,2.4422,1.2218,1.2257,1.2573,,1.2554,1.2465,1.2423,1.2407,1.2425,1.1836,,1.2128,1.2438,1.2124,
E06000005,1.219,1.3345,1.1933,1.4386,,1.1933,1.3642,1.224,1.3841,1.199,0.9523,1.1395,1.2324,1.0753,1.2678,1.1723,1.28,0.9387,1.2411,1.1740000000000002,1.194,1.2056,1.2185,1.2331,1.2041,1.1682,1.2444,,1.2171,1.2056,1.123,1.2182,1.1965,,1.2124,1.2384,,1.2546,1.1986,1.2369,1.2484,2.4132,1.1572,1.1513,1.1335,,1.1543,1.2121,1.1038,1.1932,1.2485,,3.0,1.1461,1.1824,1.1196,1.1036,1.1919,,1.1887,1.1889,,1.1553,1.1901,1.1897,1.0899,1.1257,1.256,1.1709,1.1903,2.4251,1.2319,,1.0962,,,,1.0957,1.2355,,,1.0125,1.1957,1.1932,,,,,,,1.1664,1.2234,1.1592,1.1757,,1.1651,,1.1689,1.0565,1.1569,,1.1540000000000001,,1.1592,,,1.1669,1.1878,,1.1947,1.1976,1.1941,1.1986,1.2187,,,1.1455,1.1704,,1.1458,1.1574,1.1415,1.1538,,1.1407,3.0,1.1533,,0.9398,,,1.1539,,1.2016,1.2159,1.2455,,1.227,1.1713,1.2128,,1.2128,1.3654,1.147,1.2013,1.2209,1.2548,1.3379,,2.4056,1.1802,1.2564,1.1718,1.1833,1.1725,1.1691,1.244,1.1572,1.1809,1.1791,1.1993,1.1281,1.1945,1.1827,1.2361,1.2008,1.2535,1.2245,1.1991,1.2238,1.2451,1.1649,,1.1693,1.1264,,1.1593,1.1975,,,,1.1556,1.2354,,,1.1348,1.0866,1.4524,1.2163,1.1482,3.0,1.163,1.2105,1.1552,1.1985,1.1938,1.1889,1.1698,1.2176,1.2081,1.1884,,,,1.1816,1.2427,1.1818,,,,1.1661,1.1374,1.194,1.138,1.1628,,,,1.182,1.2321,1.2329,,1.2262,,1.1389,,1.1373,0.9535,1.1434,0.9974,1.1341,,,1.1051,1.1623,,,1.091,1.1807,1.0553,,1.1511,1.1709,,1.2164,1.2205,1.1398,,1.2239,1.1807,1.1884,1.1828,1.1243,,1.2223,1.2056,1.1545,2.4192,,1.1937,2.3577,1.2013,1.153,1.1613,1.1746,1.1275,1.2034,1.2264,1.1838,1.2051,1.2008,1.1696,1.1968,1.22,1.3402,1.1939,3.0,1.1512,1.1563,0.8855,1.2591,1.1931,,1.1983,,1.1598,1.2038,1.2092,1.1769,1.3181,1.2631,1.1857,1.2124,,1.2048,1.2232,,1.1633,2.3504,1.2719,1.1872,1.1559,1.1874,1.2622,1.2371,1.1708,1.2375,0.9882,1.2055,1.1319,1.1996,1.2405,1.3721,1.2122,1.2503,1.2336,1.1966,1.2533,1.1929,1.2115,1.2165,1.1908,1.2385,,1.1701,1.3619,1.2598,0.8716,,1.1975,1.1304,1.1957,1.18,1.2204,1.1682,1.1969,1.1928,1.216,1.1947,1.2086,,1.2392,1.2021,,,1.2091,,,,
E06000006,,1.2086,1.2565,1.2264,1.1832,,1.2137,1.1840000000000002,1.2373,1.1917,1.2219,1.1979,1.1921,1.1374,2.4474,1.1857,,1.2590000000000001,1.1806,1.1632,1.1866,1.1988,1.1967,1.2086,1.2186,1.1739,1.1851,1.1836,,1.1774,1.1643,,1.1752,1.181,1.1761,,1.2318,1.2368,1.2608,1.2689,,1.1413,1.1846,1.1533,1.1492,1.1105,1.1784,1.1924,1.1528,1.1647,1.1587,,1.1556,0.96,1.1102,1.1262,,,,1.1717,1.1714,,,,1.1582,1.2044,1.1728,1.2055,1.1881,1.2172,1.2128,1.2208,1.0635,1.0342,,,1.0246,,1.2374,,1.195,1.1221,,1.1776,1.1725,1.1595,,1.2559,,1.1776,,1.1923,1.2227,1.1742,,,1.1615,,1.1683,1.1426,1.1865,,1.1495,1.1495,1.1073,,1.1607,,,,1.0235,1.1743,1.1604,0.9877,,1.2265,1.1302,1.1315,,1.2837,1.1207,,,1.1575,1.1359,,,,1.2278,1.1969,,,1.2013,1.2159,3.0,1.192,1.2124,,1.1906,1.2572,,1.2039,1.2074,1.4169,1.1997,1.1824,1.1231,1.0632,1.2682,1.2119,1.2257,1.2831,1.1746,1.2332,1.209,1.2325,1.2733,,1.1971,1.1643,,1.1806,,1.1734,,1.2024,1.2298,1.1645,1.2457,1.2129,1.2097,,,1.1292,1.1443,,1.1438,1.2199,1.1343,,1.1636,1.1167,1.2016,,,1.1337,1.1433,1.1807,1.1341,,1.1808,1.3822,,,1.1793,,1.2001,0.8646,1.2018,1.1873,1.1747,1.1866,,,1.1643,1.163,1.1981,,1.1743,,1.1073,1.1468,1.2712,1.1579,1.1125,1.161,1.1445,,1.2184,1.1886,,1.2223,1.217,1.1884,,,1.1171,1.1231,,1.1299,1.1257,1.1374,,,1.1343,,,,,1.0875,,1.1412,1.1481,1.1568,,,1.1471,,1.1769,,1.1655,1.1665,,1.2008,1.217,1.0173,,1.0889,1.187,1.1785,1.1404,1.1325,1.1529,1.1242,1.1626,1.1205,1.3131,1.2368,1.3221,1.3974,0.9827,3.0,1.2286,1.18,,1.2136,1.3463,1.1911,1.3957,,1.0013,1.2772,1.1608,1.1814,1.2544,,1.1945,1.2612,1.1849,1.2811,1.2685,1.2491,1.1956,,1.1936,,,1.1576,1.1711,1.2395,,1.2075,1.2195,1.1635,1.2194,1.2241,1.2181,1.1456,1.2006,,1.1855,1.2235,,1.206,1.1934,1.2045,1.1792,1.2426,1.2189,,1.2459,1.1468,1.2702,1.2026,1.1909999999999998,1.4257,1.1965,1.8076,1.1918,1.1749,1.1871,1.2092,1.193,1.2302,1.1828,1.2396,1.1969,1.2028,1.2838,1.2338,1.2165,1.2168,1.2157,,1.1859,1.1896,,1.2285,1.2209999999999999,
E06000007,1.2224,1.21,1.1977,1.2112,1.2125,1.2304,,1.1747,1.2851,1.2018,1.1225,1.1771,1.185,1.1481,1.2229999999999999,1.1661,,1.196,1.1642,1.1445,1.2045,1.1988,1.2106,1.1535,1.2254,1.1928,1.187,1.214,1.2099,1.1872,1.1996,1.2006,1.1804,1.1803,1.1849,1.2676,1.2666,1.2518,1.2511,1.255,1.1662,1.1703,1.1786,1.1776,1.1431,1.1545,1.1594,1.1686,2.3475,1.183,1.2007,,1.188,3.0,1.2256,1.1736,1.1966,1.1692,1.1571,1.0744,1.2278,1.1192,1.1075,1.1059999999999999,1.1497,1.1467,1.2384,1.2161,1.3151,1.1682,1.3664,1.2314,1.0618,1.0731,1.0278,1.2193,1.0401,1.0490000000000002,1.2151,1.1517,1.1788,1.1482,1.263,,1.2177,1.1328,1.2935,,1.1891,,1.1965,1.1973,1.1828,,,1.1771,1.3962,1.1883,1.2688,,,1.1797,1.1362,1.1814,1.1351,1.1444,1.1344,,1.1399,1.1420000000000001,1.2203,1.1627,,1.1516,,1.1855,1.1406,1.1252,1.1109,,1.1459,1.1333,1.1277,1.1726,1.1331,1.102,1.1332,,1.2006,,1.2246,1.2124,1.2058,1.1864,1.2105,1.2359,1.2067,1.2051,,1.2096,,1.1904,1.2066,1.2126,,1.1338,1.1359,1.3562,1.1389,1.1769,1.1927,1.2643,1.1816,1.0006,1.1872,1.2384,1.2379,,1.1649,1.2016,1.1705,1.1053,1.1581,1.1663,1.1836,1.1971,1.1995,1.2118,1.2209,1.199,1.2115,1.145,1.1638,1.1589,1.1571,1.1262,1.4183,1.1475,1.1733,1.1502,1.1623,1.1448,1.1725,1.1599,1.0046,1.0367,1.1432,1.0917,1.1227,1.0807,1.1869,1.1794,1.1945,1.1956,1.1913,1.2784,1.199,1.1881,1.1526,1.1672,1.1755,1.1836,1.2601,1.1717,1.3074,1.1415,1.1768,1.1682,,1.148,1.1440000000000001,1.1696,1.1623,0.915,1.1914,1.1855,1.1636,1.2404,1.1616,,1.2607,,1.2175,1.1894,1.1002,1.1565,1.131,1.2024,1.1263,1.1191,1.1267,,1.123,1.1208,1.1196,,1.0667,1.0768,1.1134,1.0722,1.0592,1.1477,,1.1556,1.1926,1.1787,,1.1618,,1.1933,1.1966,1.1544,,1.2096,1.3032,1.2188,1.1819,1.2028,1.2045,1.632,3.0,1.1853,1.2116,1.2975,1.1412,1.1409,1.1968,1.1207,1.2428,1.2515,1.3493,1.1442,1.2255,1.202,1.1623,1.1448,1.2252,1.2147,,1.1921,1.1426,1.3296,1.1447,1.0979999999999999,1.2913,1.1544,1.1905,1.2383,1.1555,1.1742,1.374,1.2039,1.1869,,1.1992,1.2198,1.1708,1.1361,1.176,1.2118,1.206,1.2498,1.2126,1.1712,1.232,1.2256,1.2059,,1.2205,1.1444,1.1829,1.2292,1.4288,1.2351,1.2146,1.2026,1.1259,1.2423,1.1935,1.2139,1.2133,1.156,1.2099,1.1922,1.1453,1.4269,1.3022,1.3082,1.1175,1.2359,1.527,1.5288,1.1476,0.943,2.364,1.1601,1.1882,1.2018,1.1966,,1.2129,1.0894,1.2503,1.1676,,1.0058,1.1981,1.2017,1.2044,
E06000008,1.2034,1.1996,,1.2263,1.186,1.1747,1.1351,,1.2975,1.1633,0.8989,,1.2249,1.146,1.187,1.2456,,1.2107,,1.1818,1.2097,1.2135,1.2499,1.1907,1.226,1.1665,1.1263,1.1779,1.214,,1.1795,2.4217,1.2382,1.1794,1.232,1.3047,1.2423,1.2479,1.2312,1.234,1.296,1.1841,1.2213,1.1186,1.1483,1.1944,1.2712,0.9957,1.1758,1.3089,1.2282,,1.2053,,1.1208,1.151,,,,1.1634,1.157,1.1673,1.1579,1.1364,1.1781,1.2088,1.19,1.206,1.0246,1.1693,1.2383,,1.1219,0.9827,,1.2569,1.0808,,1.26,1.1615,,1.213,,1.1566,1.1987,1.1574,1.1576,,,,1.194,,1.177,1.1789,1.1725,,,1.227,1.1762,1.1475,,1.2309,1.125,1.1394,,,,,1.1618,,1.1739,1.2648,,1.1993,1.2431,,1.1543,,1.1301,1.1587,1.1499,1.1374,1.1379,1.125,1.1465,1.1655,1.1481,1.1989,1.1971,,,,1.1826,1.2217,1.1965,,,1.1971,1.2007,,,1.1455,,,,1.0758,2.384,1.2525,1.2601,1.1498,1.2521,0.8531,1.1592,2.2308,1.1649,1.1316,1.2726,,1.1824,1.1877,1.1612,,1.1805,2.3621,1.1948,,1.2003,,,1.1906,1.1662,1.1520000000000001,,,,,1.1501,,,,1.1622,1.178,1.1538,,,1.0954,1.1462,1.0725,1.1624,1.1225,1.1801,,,1.1588,,,1.2181,1.2038,1.1986,1.175,1.1922,1.1519,,1.1796,1.1737,1.1504,1.2365,1.1991,,1.1644,1.1502,1.1475,1.2006,1.1232,1.1559,,1.1501,,,1.2143,1.2207,,,1.2431,,1.1208,1.124,,1.1414,,,,,,1.1152,,1.0961,1.1123,1.1432,1.0765,1.1483,,1.159,1.1369,1.0981,,,,1.1843,1.1857,1.2802,1.1672,,1.226,1.2108,1.2163,1.2348,1.1191,1.0966,1.008,1.1718,1.1039,1.1049,1.1663,1.1174,1.288,1.1346,1.2065,1.176,1.2004,1.0343,1.2066,1.23,1.2148,1.1473,1.1624,1.2221,1.192,1.0008,1.2073,1.1755,1.2681,1.179,2.3377,1.2576,1.1513,1.1784,1.1522,1.1308,1.1543,1.2812,1.2407,1.1891,,1.2163,1.2075,1.2631,1.1647,1.1729,1.2288,1.2107,1.1728,1.2019,1.1675,1.2222,1.1892,1.2129,1.1423,,1.2313,1.1694,1.2299,1.3917,1.0314,1.2123,1.1923,1.1496,1.253,2.3777,1.2146,1.222,1.1145,2.5233,1.1939,1.1604,1.4461,1.1255,0.6417,1.2197,1.1571,1.3529,1.1883,1.1847,1.1934,1.2433,1.4164,,1.1952,,1.2035,1.2599,1.2463,1.2115,,1.2005,,1.1984,1.2086,1.1468,
